Connecticut,Level 1,Mar-18-2017
Delaware,Level 1,Mar-18-2017
District of Columbia,Level 0,Mar-18-2017
Florida,Level 2,Mar-18-2017
Georgia,Level 10,Mar-18-2017
Hawaii,Level 2,Mar-18-2017
Idaho,Level 1,Mar-18-2017
Illinois,Level 6,Mar-18-2017
Indiana,Level 10,Mar-18-2017
Iowa,Level 1,Mar-18-2017
Kansas,Level 9,Mar-18-2017
Kentucky,Level 10,Mar-18-2017
Louisiana,Level 7,Mar-18-2017
Maine,Level 2,Mar-18-2017
Maryland,Level 6,Mar-18-2017
Massachusetts,Level 3,Mar-18-2017
Michigan,Level 6,Mar-18-2017
Minnesota,Level 4,Mar-18-2017
Mississippi,Level 8,Mar-18-2017
Missouri,Level 4,Mar-18-2017
Montana,Level 1,Mar-18-2017
Nebraska,Level 3,Mar-18-2017
Nevada,Level 2,Mar-18-2017
New Hampshire,Level 3,Mar-18-2017
New Jersey,Level 3,Mar-18-2017
New Mexico,Level 6,Mar-18-2017
New York,Level 4,Mar-18-2017
North Carolina,Level 5,Mar-18-2017
North Dakota,Level 3,Mar-18-2017
Ohio,Level 3,Mar-18-2017
Oklahoma,Level 10,Mar-18-2017
Oregon,Level 3,Mar-18-2017
Pennsylvania,Level 5,Mar-18-2017
Rhode Island,Level 5,Mar-18-2017
South Carolina,Level 10,Mar-18-2017
South Dakota,Level 5,Mar-18-2017
Tennessee,Level 7,Mar-18-2017
Texas,Level 6,Mar-18-2017
Utah,Level 1,Mar-18-2017
Vermont,Level 1,Mar-18-2017
Virginia,Level 8,Mar-18-2017
Washington,Level 1,Mar-18-2017
West Virginia,Level 5,Mar-18-2017
Wisconsin,Level 3,Mar-18-2017
Wyoming,Level 2,Mar-18-2017
Puerto Rico,Level 1,Mar-18-2017
Virgin Islands,Level 0,Mar-18-2017
New York City,Level 3,Mar-18-2017
Alabama,Level 10,Mar-25-2017
Alaska,Level 5,Mar-25-2017
Arizona,Level 4,Mar-25-2017
Arkansas,Level 8,Mar-25-2017
California,Level 3,Mar-25-2017
Colorado,Level 5,Mar-25-2017
Connecticut,Level 1,Mar-25-2017
Delaware,Level 1,Mar-25-2017
District of Columbia,Level 0,Mar-25-2017
Florida,Level 3,Mar-25-2017
Georgia,Level 10,Mar-25-2017
Hawaii,Level 2,Mar-25-2017
Idaho,Level 1,Mar-25-2017
Illinois,Level 6,Mar-25-2017
Indiana,Level 7,Mar-25-2017
Iowa,Level 1,Mar-25-2017
Kansas,Level 8,Mar-25-2017
Kentucky,Level 10,Mar-25-2017
Louisiana,Level 6,Mar-25-2017
Maine,Level 3,Mar-25-2017
Maryland,Level 5,Mar-25-2017
Massachusetts,Level 4,Mar-25-2017
Michigan,Level 6,Mar-25-2017
Minnesota,Level 3,Mar-25-2017
Mississippi,Level 6,Mar-25-2017
Missouri,Level 3,Mar-25-2017
Montana,Level 1,Mar-25-2017
Nebraska,Level 1,Mar-25-2017
Nevada,Level 1,Mar-25-2017
New Hampshire,Level 2,Mar-25-2017
New Jersey,Level 3,Mar-25-2017
New Mexico,Level 3,Mar-25-2017
New York,Level 4,Mar-25-2017
North Carolina,Level 10,Mar-25-2017
North Dakota,Level 2,Mar-25-2017
Ohio,Level 3,Mar-25-2017
Oklahoma,Level 10,Mar-25-2017
Oregon,Level 1,Mar-25-2017
Pennsylvania,Level 3,Mar-25-2017
Rhode Island,Level 7,Mar-25-2017
South Carolina,Level 10,Mar-25-2017
South Dakota,Level 3,Mar-25-2017
Tennessee,Level 10,Mar-25-2017
Texas,Level 3,Mar-25-2017
Utah,Level 1,Mar-25-2017
Vermont,Level 1,Mar-25-2017
Virginia,Level 8,Mar-25-2017
Washington,Level 1,Mar-25-2017
West Virginia,Level 4,Mar-25-2017
Wisconsin,Level 1,Mar-25-2017
Wyoming,Level 3,Mar-25-2017
Puerto Rico,Level 1,Mar-25-2017
Virgin Islands,Level 0,Mar-25-2017
New York City,Level 3,Mar-25-2017
Alabama,Level 9,Apr-01-2017
Alaska,Level 8,Apr-01-2017
Arizona,Level 4,Apr-01-2017
Arkansas,Level 5,Apr-01-2017
California,Level 2,Apr-01-2017
Colorado,Level 3,Apr-01-2017
Connecticut,Level 1,Apr-01-2017
Delaware,Level 1,Apr-01-2017
District of Columbia,Level 0,Apr-01-2017
Florida,Level 2,Apr-01-2017
Georgia,Level 10,Apr-01-2017
Hawaii,Level 1,Apr-01-2017
Idaho,Level 1,Apr-01-2017
Illinois,Level 4,Apr-01-2017
Indiana,Level 5,Apr-01-2017
Iowa,Level 1,Apr-01-2017
Kansas,Level 4,Apr-01-2017
Kentucky,Level 10,Apr-01-2017
Louisiana,Level 5,Apr-01-2017
Maine,Level 1,Apr-01-2017
Maryland,Level 6,Apr-01-2017
Massachusetts,Level 4,Apr-01-2017
Michigan,Level 5,Apr-01-2017
Minnesota,Level 4,Apr-01-2017
Mississippi,Level 4,Apr-01-2017
Missouri,Level 3,Apr-01-2017
Montana,Level 1,Apr-01-2017
Nebraska,Level 1,Apr-01-2017
Nevada,Level 1,Apr-01-2017
New Hampshire,Level 1,Apr-01-2017
New Jersey,Level 5,Apr-01-2017
New Mexico,Level 2,Apr-01-2017
New York,Level 7,Apr-01-2017
North Carolina,Level 7,Apr-01-2017
North Dakota,Level 3,Apr-01-2017
Ohio,Level 2,Apr-01-2017
Oklahoma,Level 6,Apr-01-2017
Oregon,Level 1,Apr-01-2017
Pennsylvania,Level 5,Apr-01-2017
Rhode Island,Level 8,Apr-01-2017
South Carolina,Level 10,Apr-01-2017
South Dakota,Level 3,Apr-01-2017
Tennessee,Level 9,Apr-01-2017
Texas,Level 1,Apr-01-2017
Utah,Level 1,Apr-01-2017
Vermont,Level 1,Apr-01-2017
Virginia,Level 8,Apr-01-2017
Washington,Level 1,Apr-01-2017
West Virginia,Level 3,Apr-01-2017
Wisconsin,Level 1,Apr-01-2017
Wyoming,Level 2,Apr-01-2017
Puerto Rico,Level 1,Apr-01-2017
Virgin Islands,Level 0,Apr-01-2017
New York City,Level 4,Apr-01-2017
Alabama,Level 4,Apr-08-2017
Alaska,Level 7,Apr-08-2017
Arizona,Level 4,Apr-08-2017
Arkansas,Level 3,Apr-08-2017
California,Level 2,Apr-08-2017
Colorado,Level 4,Apr-08-2017
Connecticut,Level 2,Apr-08-2017
Delaware,Level 1,Apr-08-2017
District of Columbia,Level 0,Apr-08-2017
Florida,Level 2,Apr-08-2017
Georgia,Level 6,Apr-08-2017
Hawaii,Level 2,Apr-08-2017
Idaho,Level 1,Apr-08-2017
Illinois,Level 3,Apr-08-2017
Indiana,Level 4,Apr-08-2017
Iowa,Level 1,Apr-08-2017
Kansas,Level 3,Apr-08-2017
Kentucky,Level 10,Apr-08-2017
Louisiana,Level 4,Apr-08-2017
Maine,Level 2,Apr-08-2017
Maryland,Level 2,Apr-08-2017
Massachusetts,Level 4,Apr-08-2017
Michigan,Level 2,Apr-08-2017
Minnesota,Level 4,Apr-08-2017
Mississippi,Level 3,Apr-08-2017
Missouri,Level 2,Apr-08-2017
Montana,Level 1,Apr-08-2017
Nebraska,Level 1,Apr-08-2017
Nevada,Level 1,Apr-08-2017
New Hampshire,Level 4,Apr-08-2017
New Jersey,Level 4,Apr-08-2017
New Mexico,Level 1,Apr-08-2017
New York,Level 7,Apr-08-2017
North Carolina,Level 4,Apr-08-2017
North Dakota,Level 1,Apr-08-2017
Ohio,Level 1,Apr-08-2017
Oklahoma,Level 6,Apr-08-2017
Oregon,Level 1,Apr-08-2017
Pennsylvania,Level 2,Apr-08-2017
Rhode Island,Level 7,Apr-08-2017
South Carolina,Level 10,Apr-08-2017
South Dakota,Level 3,Apr-08-2017
Tennessee,Level 6,Apr-08-2017
Texas,Level 1,Apr-08-2017
Utah,Level 1,Apr-08-2017
Vermont,Level 1,Apr-08-2017
Virginia,Level 5,Apr-08-2017
Washington,Level 1,Apr-08-2017
West Virginia,Level 1,Apr-08-2017
Wisconsin,Level 1,Apr-08-2017
Wyoming,Level 1,Apr-08-2017
Puerto Rico,Level 1,Apr-08-2017
Virgin Islands,Level 0,Apr-08-2017
New York City,Level 4,Apr-08-2017
Alabama,Level 3,Apr-15-2017
Alaska,Level 6,Apr-15-2017
Arizona,Level 3,Apr-15-2017
Arkansas,Level 3,Apr-15-2017
California,Level 2,Apr-15-2017
Colorado,Level 2,Apr-15-2017
Connecticut,Level 1,Apr-15-2017
Delaware,Level 1,Apr-15-2017
District of Columbia,Level 0,Apr-15-2017
Florida,Level 1,Apr-15-2017
Georgia,Level 4,Apr-15-2017
Hawaii,Level 1,Apr-15-2017
Idaho,Level 1,Apr-15-2017
Illinois,Level 1,Apr-15-2017
Indiana,Level 1,Apr-15-2017
Iowa,Level 1,Apr-15-2017
Kansas,Level 1,Apr-15-2017
Kentucky,Level 4,Apr-15-2017
Louisiana,Level 3,Apr-15-2017
Maine,Level 2,Apr-15-2017
Maryland,Level 1,Apr-15-2017
Massachusetts,Level 3,Apr-15-2017
Michigan,Level 1,Apr-15-2017
Minnesota,Level 3,Apr-15-2017
Mississippi,Level 4,Apr-15-2017
Missouri,Level 1,Apr-15-2017
Montana,Level 1,Apr-15-2017
Nebraska,Level 1,Apr-15-2017
Nevada,Level 1,Apr-15-2017
New Hampshire,Level 1,Apr-15-2017
New Jersey,Level 3,Apr-15-2017
New Mexico,Level 2,Apr-15-2017
New York,Level 3,Apr-15-2017
North Carolina,Level 3,Apr-15-2017
North Dakota,Level 1,Apr-15-2017
Ohio,Level 1,Apr-15-2017
Oklahoma,Level 2,Apr-15-2017
Oregon,Level 1,Apr-15-2017
Pennsylvania,Level 2,Apr-15-2017
Rhode Island,Level 6,Apr-15-2017
South Carolina,Level 7,Apr-15-2017
South Dakota,Level 2,Apr-15-2017
Tennessee,Level 3,Apr-15-2017
Texas,Level 1,Apr-15-2017
Utah,Level 1,Apr-15-2017
Vermont,Level 1,Apr-15-2017
Virginia,Level 3,Apr-15-2017
Washington,Level 1,Apr-15-2017
West Virginia,Level 1,Apr-15-2017
Wisconsin,Level 1,Apr-15-2017
Wyoming,Level 1,Apr-15-2017
Puerto Rico,Level 2,Apr-15-2017
Virgin Islands,Level 0,Apr-15-2017
New York City,Level 4,Apr-15-2017
Alabama,Level 2,Apr-22-2017
Alaska,Level 5,Apr-22-2017
Arizona,Level 3,Apr-22-2017
Arkansas,Level 1,Apr-22-2017
California,Level 2,Apr-22-2017
Colorado,Level 3,Apr-22-2017
Connecticut,Level 1,Apr-22-2017
Delaware,Level 1,Apr-22-2017
District of Columbia,Level 0,Apr-22-2017
Florida,Level 1,Apr-22-2017
Georgia,Level 3,Apr-22-2017
Hawaii,Level 1,Apr-22-2017
Idaho,Level 1,Apr-22-2017
Illinois,Level 1,Apr-22-2017
Indiana,Level 1,Apr-22-2017
Iowa,Level 1,Apr-22-2017
Kansas,Level 1,Apr-22-2017
Kentucky,Level 2,Apr-22-2017
Louisiana,Level 3,Apr-22-2017
Maine,Level 1,Apr-22-2017
Maryland,Level 1,Apr-22-2017
Massachusetts,Level 2,Apr-22-2017
Michigan,Level 1,Apr-22-2017
Minnesota,Level 3,Apr-22-2017
Mississippi,Level 2,Apr-22-2017
Missouri,Level 1,Apr-22-2017
Montana,Level 1,Apr-22-2017
Nebraska,Level 1,Apr-22-2017
Nevada,Level 1,Apr-22-2017
New Hampshire,Level 2,Apr-22-2017
New Jersey,Level 1,Apr-22-2017
New Mexico,Level 1,Apr-22-2017
New York,Level 1,Apr-22-2017
North Carolina,Level 1,Apr-22-2017
North Dakota,Level 1,Apr-22-2017
Ohio,Level 1,Apr-22-2017
Oklahoma,Level 1,Apr-22-2017
Oregon,Level 1,Apr-22-2017
Pennsylvania,Level 1,Apr-22-2017
Rhode Island,Level 2,Apr-22-2017
South Carolina,Level 3,Apr-22-2017
South Dakota,Level 1,Apr-22-2017
Tennessee,Level 4,Apr-22-2017
Texas,Level 1,Apr-22-2017
Utah,Level 1,Apr-22-2017
Vermont,Level 1,Apr-22-2017
Virginia,Level 1,Apr-22-2017
Washington,Level 1,Apr-22-2017
West Virginia,Level 1,Apr-22-2017
Wisconsin,Level 1,Apr-22-2017
Wyoming,Level 1,Apr-22-2017
Puerto Rico,Level 2,Apr-22-2017
Virgin Islands,Level 0,Apr-22-2017
New York City,Level 2,Apr-22-2017
Alabama,Level 1,Apr-29-2017
Alaska,Level 3,Apr-29-2017
Arizona,Level 5,Apr-29-2017
Arkansas,Level 1,Apr-29-2017
California,Level 2,Apr-29-2017
Colorado,Level 4,Apr-29-2017
Connecticut,Level 1,Apr-29-2017
Delaware,Level 1,Apr-29-2017
District of Columbia,Level 0,Apr-29-2017
Florida,Level 1,Apr-29-2017
Georgia,Level 2,Apr-29-2017
Hawaii,Level 1,Apr-29-2017
Idaho,Level 1,Apr-29-2017
Illinois,Level 1,Apr-29-2017
Indiana,Level 1,Apr-29-2017
Iowa,Level 1,Apr-29-2017
Kansas,Level 1,Apr-29-2017
Kentucky,Level 1,Apr-29-2017
Louisiana,Level 2,Apr-29-2017
Maine,Level 1,Apr-29-2017
Maryland,Level 1,Apr-29-2017
Massachusetts,Level 1,Apr-29-2017
Michigan,Level 1,Apr-29-2017
Minnesota,Level 2,Apr-29-2017
Mississippi,Level 1,Apr-29-2017
Missouri,Level 1,Apr-29-2017
Montana,Level 1,Apr-29-2017
Nebraska,Level 1,Apr-29-2017
Nevada,Level 1,Apr-29-2017
New Hampshire,Level 1,Apr-29-2017
New Jersey,Level 1,Apr-29-2017
New Mexico,Level 1,Apr-29-2017
New York,Level 1,Apr-29-2017
North Carolina,Level 1,Apr-29-2017
North Dakota,Level 1,Apr-29-2017
Ohio,Level 1,Apr-29-2017
Oklahoma,Level 1,Apr-29-2017
Oregon,Level 1,Apr-29-2017
Pennsylvania,Level 1,Apr-29-2017
Rhode Island,Level 1,Apr-29-2017
South Carolina,Level 4,Apr-29-2017
South Dakota,Level 1,Apr-29-2017
Tennessee,Level 2,Apr-29-2017
Texas,Level 1,Apr-29-2017
Utah,Level 1,Apr-29-2017
Vermont,Level 1,Apr-29-2017
Virginia,Level 1,Apr-29-2017
Washington,Level 1,Apr-29-2017
West Virginia,Level 1,Apr-29-2017
Wisconsin,Level 2,Apr-29-2017
Wyoming,Level 1,Apr-29-2017
Puerto Rico,Level 2,Apr-29-2017
Virgin Islands,Level 0,Apr-29-2017
New York City,Level 1,Apr-29-2017
Alabama,Level 1,May-06-2017
Alaska,Level 5,May-06-2017
Arizona,Level 4,May-06-2017
Arkansas,Level 2,May-06-2017
California,Level 1,May-06-2017
Colorado,Level 3,May-06-2017
Connecticut,Level 1,May-06-2017
Delaware,Level 1,May-06-2017
District of Columbia,Level 0,May-06-2017
Florida,Level 1,May-06-2017
Georgia,Level 2,May-06-2017
Hawaii,Level 2,May-06-2017
Idaho,Level 1,May-06-2017
Illinois,Level 1,May-06-2017
Indiana,Level 1,May-06-2017
Iowa,Level 1,May-06-2017
Kansas,Level 1,May-06-2017
Kentucky,Level 1,May-06-2017
Louisiana,Level 1,May-06-2017
Maine,Level 1,May-06-2017
Maryland,Level 1,May-06-2017
Massachusetts,Level 1,May-06-2017
Michigan,Level 1,May-06-2017
Minnesota,Level 1,May-06-2017
Mississippi,Level 1,May-06-2017
Missouri,Level 1,May-06-2017
Montana,Level 1,May-06-2017
Nebraska,Level 1,May-06-2017
Nevada,Level 1,May-06-2017
New Hampshire,Level 1,May-06-2017
New Jersey,Level 1,May-06-2017
New Mexico,Level 1,May-06-2017
New York,Level 1,May-06-2017
North Carolina,Level 1,May-06-2017
North Dakota,Level 1,May-06-2017
Ohio,Level 1,May-06-2017
Oklahoma,Level 1,May-06-2017
Oregon,Level 1,May-06-2017
Pennsylvania,Level 1,May-06-2017
Rhode Island,Level 1,May-06-2017
South Carolina,Level 1,May-06-2017
South Dakota,Level 1,May-06-2017
Tennessee,Level 1,May-06-2017
Texas,Level 1,May-06-2017
Utah,Level 1,May-06-2017
Vermont,Level 1,May-06-2017
Virginia,Level 1,May-06-2017
Washington,Level 1,May-06-2017
West Virginia,Level 1,May-06-2017
Wisconsin,Level 1,May-06-2017
Wyoming,Level 1,May-06-2017
Puerto Rico,Level 1,May-06-2017
Virgin Islands,Level 0,May-06-2017
New York City,Level 1,May-06-2017
Alabama,Level 1,May-13-2017
Alaska,Level 2,May-13-2017
Arizona,Level 3,May-13-2017
Arkansas,Level 1,May-13-2017
California,Level 1,May-13-2017
Colorado,Level 1,May-13-2017
Connecticut,Level 1,May-13-2017
Delaware,Level 1,May-13-2017
District of Columbia,Level 0,May-13-2017
Florida,Level 1,May-13-2017
Georgia,Level 2,May-13-2017
Hawaii,Level 1,May-13-2017
Idaho,Level 1,May-13-2017
Illinois,Level 1,May-13-2017
Indiana,Level 1,May-13-2017
Iowa,Level 1,May-13-2017
Kansas,Level 1,May-13-2017
Kentucky,Level 1,May-13-2017
Louisiana,Level 2,May-13-2017
Maine,Level 1,May-13-2017
Maryland,Level 1,May-13-2017
Massachusetts,Level 1,May-13-2017
Michigan,Level 1,May-13-2017
Minnesota,Level 1,May-13-2017
Mississippi,Level 1,May-13-2017
Missouri,Level 1,May-13-2017
Montana,Level 1,May-13-2017
Nebraska,Level 1,May-13-2017
Nevada,Level 1,May-13-2017
New Hampshire,Level 1,May-13-2017
New Jersey,Level 1,May-13-2017
New Mexico,Level 1,May-13-2017
New York,Level 1,May-13-2017
North Carolina,Level 1,May-13-2017
North Dakota,Level 1,May-13-2017
Ohio,Level 1,May-13-2017
Oklahoma,Level 1,May-13-2017
Oregon,Level 1,May-13-2017
Pennsylvania,Level 1,May-13-2017
Rhode Island,Level 1,May-13-2017
South Carolina,Level 1,May-13-2017
South Dakota,Level 1,May-13-2017
Tennessee,Level 1,May-13-2017
Texas,Level 1,May-13-2017
Utah,Level 1,May-13-2017
Vermont,Level 1,May-13-2017
Virginia,Level 1,May-13-2017
Washington,Level 1,May-13-2017
West Virginia,Level 1,May-13-2017
Wisconsin,Level 1,May-13-2017
Wyoming,Level 1,May-13-2017
Puerto Rico,Level 1,May-13-2017
Virgin Islands,Level 0,May-13-2017
New York City,Level 2,May-13-2017
Alabama,Level 2,May-20-2017
Alaska,Level 2,May-20-2017
Arizona,Level 4,May-20-2017
Arkansas,Level 1,May-20-2017
California,Level 1,May-20-2017
Colorado,Level 3,May-20-2017
Connecticut,Level 1,May-20-2017
Delaware,Level 1,May-20-2017
District of Columbia,Level 0,May-20-2017
Florida,Level 1,May-20-2017
Georgia,Level 2,May-20-2017
Hawaii,Level 1,May-20-2017
Idaho,Level 1,May-20-2017
Illinois,Level 1,May-20-2017
Indiana,Level 1,May-20-2017
Iowa,Level 1,May-20-2017
Kansas,Level 1,May-20-2017
Kentucky,Level 1,May-20-2017
Louisiana,Level 2,May-20-2017
Maine,Level 1,May-20-2017
Maryland,Level 1,May-20-2017
Massachusetts,Level 1,May-20-2017
Michigan,Level 1,May-20-2017
Minnesota,Level 1,May-20-2017
Mississippi,Level 1,May-20-2017
Missouri,Level 1,May-20-2017
Montana,Level 1,May-20-2017
Nebraska,Level 1,May-20-2017
Nevada,Level 1,May-20-2017
New Hampshire,Level 1,May-20-2017
New Jersey,Level 1,May-20-2017
New Mexico,Level 1,May-20-2017
New York,Level 1,May-20-2017
North Carolina,Level 1,May-20-2017
North Dakota,Level 1,May-20-2017
Ohio,Level 1,May-20-2017
Oklahoma,Level 1,May-20-2017
Oregon,Level 1,May-20-2017
Pennsylvania,Level 1,May-20-2017
Rhode Island,Level 1,May-20-2017
South Carolina,Level 1,May-20-2017
South Dakota,Level 1,May-20-2017
Tennessee,Level 1,May-20-2017
Texas,Level 1,May-20-2017
Utah,Level 1,May-20-2017
Vermont,Level 1,May-20-2017
Virginia,Level 1,May-20-2017
Washington,Level 1,May-20-2017
West Virginia,Level 1,May-20-2017
Wisconsin,Level 1,May-20-2017
Wyoming,Level 1,May-20-2017
Puerto Rico,Level 1,May-20-2017
Virgin Islands,Level 0,May-20-2017
New York City,Level 2,May-20-2017
Alabama,Level 1,May-27-2017
Alaska,Level 1,May-27-2017
Arizona,Level 4,May-27-2017
Arkansas,Level 2,May-27-2017
California,Level 1,May-27-2017
Colorado,Level 0,May-27-2017
Connecticut,Level 1,May-27-2017
Delaware,Level 1,May-27-2017
District of Columbia,Level 0,May-27-2017
Florida,Level 1,May-27-2017
Georgia,Level 2,May-27-2017
Hawaii,Level 1,May-27-2017
Idaho,Level 1,May-27-2017
Illinois,Level 1,May-27-2017
Indiana,Level 1,May-27-2017
Iowa,Level 1,May-27-2017
Kansas,Level 1,May-27-2017
Kentucky,Level 1,May-27-2017
Louisiana,Level 2,May-27-2017
Maine,Level 1,May-27-2017
Maryland,Level 1,May-27-2017
Massachusetts,Level 1,May-27-2017
Michigan,Level 1,May-27-2017
Minnesota,Level 1,May-27-2017
Mississippi,Level 1,May-27-2017
Missouri,Level 1,May-27-2017
Montana,Level 1,May-27-2017
Nebraska,Level 1,May-27-2017
Nevada,Level 1,May-27-2017
New Hampshire,Level 1,May-27-2017
New Jersey,Level 1,May-27-2017
New Mexico,Level 1,May-27-2017
New York,Level 1,May-27-2017
North Carolina,Level 1,May-27-2017
North Dakota,Level 1,May-27-2017
Ohio,Level 1,May-27-2017
Oklahoma,Level 1,May-27-2017
Oregon,Level 1,May-27-2017
Pennsylvania,Level 1,May-27-2017
Rhode Island,Level 1,May-27-2017
South Carolina,Level 1,May-27-2017
South Dakota,Level 1,May-27-2017
Tennessee,Level 1,May-27-2017
Texas,Level 1,May-27-2017
Utah,Level 1,May-27-2017
Vermont,Level 1,May-27-2017
Virginia,Level 1,May-27-2017
Washington,Level 1,May-27-2017
West Virginia,Level 1,May-27-2017
Wisconsin,Level 1,May-27-2017
Wyoming,Level 1,May-27-2017
Puerto Rico,Level 1,May-27-2017
Virgin Islands,Level 0,May-27-2017
New York City,Level 1,May-27-2017
Alabama,Level 1,Jun-03-2017
Alaska,Level 1,Jun-03-2017
Arizona,Level 3,Jun-03-2017
Arkansas,Level 1,Jun-03-2017
California,Level 1,Jun-03-2017
Colorado,Level 1,Jun-03-2017
Connecticut,Level 1,Jun-03-2017
Delaware,Level 1,Jun-03-2017
District of Columbia,Level 0,Jun-03-2017
Florida,Level 1,Jun-03-2017
Georgia,Level 1,Jun-03-2017
Hawaii,Level 1,Jun-03-2017
Idaho,Level 0,Jun-03-2017
Illinois,Level 1,Jun-03-2017
Indiana,Level 1,Jun-03-2017
Iowa,Level 1,Jun-03-2017
Kansas,Level 1,Jun-03-2017
Kentucky,Level 1,Jun-03-2017
Louisiana,Level 1,Jun-03-2017
Maine,Level 1,Jun-03-2017
Maryland,Level 1,Jun-03-2017
Massachusetts,Level 1,Jun-03-2017
Michigan,Level 1,Jun-03-2017
Minnesota,Level 1,Jun-03-2017
Mississippi,Level 1,Jun-03-2017
Missouri,Level 1,Jun-03-2017
Montana,Level 1,Jun-03-2017
Nebraska,Level 1,Jun-03-2017
Nevada,Level 1,Jun-03-2017
New Hampshire,Level 1,Jun-03-2017
New Jersey,Level 1,Jun-03-2017
New Mexico,Level 1,Jun-03-2017
New York,Level 1,Jun-03-2017
North Carolina,Level 1,Jun-03-2017
North Dakota,Level 1,Jun-03-2017
Ohio,Level 1,Jun-03-2017
Oklahoma,Level 1,Jun-03-2017
Oregon,Level 1,Jun-03-2017
Pennsylvania,Level 1,Jun-03-2017
Rhode Island,Level 1,Jun-03-2017
South Carolina,Level 1,Jun-03-2017
South Dakota,Level 1,Jun-03-2017
Tennessee,Level 1,Jun-03-2017
Texas,Level 1,Jun-03-2017
Utah,Level 1,Jun-03-2017
Vermont,Level 1,Jun-03-2017
Virginia,Level 1,Jun-03-2017
Washington,Level 1,Jun-03-2017
West Virginia,Level 1,Jun-03-2017
Wisconsin,Level 1,Jun-03-2017
Wyoming,Level 1,Jun-03-2017
Puerto Rico,Level 1,Jun-03-2017
Virgin Islands,Level 0,Jun-03-2017
New York City,Level 2,Jun-03-2017
Alabama,Level 1,Jun-10-2017
Alaska,Level 1,Jun-10-2017
Arizona,Level 2,Jun-10-2017
Arkansas,Level 1,Jun-10-2017
California,Level 2,Jun-10-2017
Colorado,Level 1,Jun-10-2017
Connecticut,Level 1,Jun-10-2017
Delaware,Level 1,Jun-10-2017
District of Columbia,Level 0,Jun-10-2017
Florida,Level 1,Jun-10-2017
Georgia,Level 1,Jun-10-2017
Hawaii,Level 1,Jun-10-2017
Idaho,Level 0,Jun-10-2017
Illinois,Level 1,Jun-10-2017
Indiana,Level 1,Jun-10-2017
Iowa,Level 1,Jun-10-2017
Kansas,Level 1,Jun-10-2017
Kentucky,Level 1,Jun-10-2017
Louisiana,Level 1,Jun-10-2017
Maine,Level 1,Jun-10-2017
Maryland,Level 1,Jun-10-2017
Massachusetts,Level 1,Jun-10-2017
Michigan,Level 1,Jun-10-2017
Minnesota,Level 1,Jun-10-2017
Mississippi,Level 1,Jun-10-2017
Missouri,Level 1,Jun-10-2017
Montana,Level 1,Jun-10-2017
Nebraska,Level 1,Jun-10-2017
Nevada,Level 1,Jun-10-2017
New Hampshire,Level 1,Jun-10-2017
New Jersey,Level 1,Jun-10-2017
New Mexico,Level 1,Jun-10-2017
New York,Level 1,Jun-10-2017
North Carolina,Level 1,Jun-10-2017
North Dakota,Level 0,Jun-10-2017
Ohio,Level 1,Jun-10-2017
Oklahoma,Level 1,Jun-10-2017
Oregon,Level 1,Jun-10-2017
Pennsylvania,Level 1,Jun-10-2017
Rhode Island,Level 1,Jun-10-2017
South Carolina,Level 1,Jun-10-2017
South Dakota,Level 1,Jun-10-2017
Tennessee,Level 1,Jun-10-2017
Texas,Level 1,Jun-10-2017
Utah,Level 1,Jun-10-2017
Vermont,Level 1,Jun-10-2017
Virginia,Level 1,Jun-10-2017
Washington,Level 1,Jun-10-2017
West Virginia,Level 1,Jun-10-2017
Wisconsin,Level 1,Jun-10-2017
Wyoming,Level 1,Jun-10-2017
Puerto Rico,Level 1,Jun-10-2017
Virgin Islands,Level 0,Jun-10-2017
New York City,Level 2,Jun-10-2017
Alabama,Level 1,Jun-17-2017
Alaska,Level 1,Jun-17-2017
Arizona,Level 2,Jun-17-2017
Arkansas,Level 1,Jun-17-2017
California,Level 1,Jun-17-2017
Colorado,Level 1,Jun-17-2017
Connecticut,Level 1,Jun-17-2017
Delaware,Level 1,Jun-17-2017
District of Columbia,Level 0,Jun-17-2017
Florida,Level 1,Jun-17-2017
Georgia,Level 1,Jun-17-2017
Hawaii,Level 1,Jun-17-2017
Idaho,Level 0,Jun-17-2017
Illinois,Level 1,Jun-17-2017
Indiana,Level 1,Jun-17-2017
Iowa,Level 1,Jun-17-2017
Kansas,Level 1,Jun-17-2017
Kentucky,Level 1,Jun-17-2017
Louisiana,Level 1,Jun-17-2017
Maine,Level 1,Jun-17-2017
Maryland,Level 1,Jun-17-2017
Massachusetts,Level 1,Jun-17-2017
Michigan,Level 1,Jun-17-2017
Minnesota,Level 1,Jun-17-2017
Mississippi,Level 1,Jun-17-2017
Missouri,Level 1,Jun-17-2017
Montana,Level 1,Jun-17-2017
Nebraska,Level 1,Jun-17-2017
Nevada,Level 1,Jun-17-2017
New Hampshire,Level 1,Jun-17-2017
New Jersey,Level 1,Jun-17-2017
New Mexico,Level 1,Jun-17-2017
New York,Level 1,Jun-17-2017
North Carolina,Level 1,Jun-17-2017
North Dakota,Level 0,Jun-17-2017
Ohio,Level 1,Jun-17-2017
Oklahoma,Level 1,Jun-17-2017
Oregon,Level 1,Jun-17-2017
Pennsylvania,Level 1,Jun-17-2017
Rhode Island,Level 1,Jun-17-2017
South Carolina,Level 1,Jun-17-2017
South Dakota,Level 1,Jun-17-2017
Tennessee,Level 1,Jun-17-2017
Texas,Level 1,Jun-17-2017
